signal_id,signal_date,signal_type,action,reason,daily_return,positive_run,negative_run,order_status,execution_date,execution_price,execution_size,execution_action,resulting_trade_entry_date,resulting_trade_exit_date,resulting_trade_pnl,resulting_trade_pnl_net,resulting_trade_return_pct,resulting_trade_feedback
94,2018-12-07,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.00939592637827058,1,0,completed,2018-12-10,932.458984375,-3301.32536144951,SELL,2018-12-04,2018-12-10,-46350.73703277305,-52553.78875706311,-1.6820478124370037,negative
95,2019-01-21,entry,buy,Buy because the long-term trend is up (Close=979.55 > SMA(100)=938.45) and there were 1 consecutive negative return days (threshold n=1).,-0.005075429684397892,0,1,completed,2019-01-22,979.9089965820312,3149.900295051976,BUY,2019-01-22,2019-04-02,-137203.30475860735,-143239.3327287644,-4.641986612491391,negative
96,2019-04-01,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.003381188489641529,3,0,completed,2019-04-02,936.3510131835938,-3149.900295051976,SELL,2019-01-22,2019-04-02,-137203.30475860735,-143239.3327287644,-4.641986612491391,negative
97,2019-07-03,entry,buy,Buy because the long-term trend is up (Close=993.63 > SMA(100)=962.02) and there were 1 consecutive negative return days (threshold n=1).,-0.008360210056300388,0,1,completed,2019-07-04,997.3099975585938,2968.313036023281,BUY,2019-07-04,2019-10-18,-39330.14772730847,-45211.4741130002,-1.5274063721869207,negative
98,2019-10-17,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008062663586246854,1,0,completed,2019-10-18,984.0599975585938,-2968.313036023281,SELL,2019-07-04,2019-10-18,-39330.14772730847,-45211.4741130002,-1.5274063721869207,negative
99,2019-10-25,entry,buy,Buy because the long-term trend is up (Close=1002.16 > SMA(100)=984.05) and there were 1 consecutive negative return days (threshold n=1).,-0.001291556895380408,0,1,completed,2019-10-28,1003.8540039062501,2900.198522548712,BUY,2019-10-28,2020-03-12,-56182.67268495262,-61949.24181023469,-2.1279795107302832,negative
100,2020-03-11,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.0009518615684910303,0,4,completed,2020-03-12,984.4819946289062,-2900.198522548712,SELL,2019-10-28,2020-03-12,-56182.67268495262,-61949.24181023469,-2.1279795107302832,negative
101,2020-06-08,entry,buy,Buy because the long-term trend is up (Close=1096.37 > SMA(100)=1054.22) and there were 1 consecutive negative return days (threshold n=1).,-0.0034966214304560372,0,1,completed,2020-06-09,1099.449951171875,2597.306174012288,BUY,2020-06-09,2021-03-26,804515.5874003062,797999.8555205135,27.948300154236254,positive
102,2021-03-25,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.013791639906139075,0,1,completed,2021-03-26,1409.199951171875,-2597.306174012288,SELL,2020-06-09,2021-03-26,804515.5874003062,797999.8555205135,27.948300154236254,positive
103,2021-08-09,entry,buy,Buy because the long-term trend is up (Close=1432.60 > SMA(100)=1418.77) and there were 1 consecutive negative return days (threshold n=1).,-0.001533365742484083,0,1,completed,2021-08-10,1429.5,2516.9000544071946,BUY,2021-08-10,2021-09-24,-80792.43029871571,-87907.45512396717,-2.4441671969967143,negative
104,2021-09-23,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.004262877442273494,0,1,completed,2021-09-24,1397.4000244140625,-2516.9000544071946,SELL,2021-08-10,2021-09-24,-80792.43029871571,-87907.45512396717,-2.4441671969967143,negative
105,2021-11-02,entry,buy,Buy because the long-term trend is up (Close=1533.10 > SMA(100)=1421.93) and there were 1 consecutive negative return days (threshold n=1).,-0.002082974119950398,0,1,completed,2021-11-03,1532.9000244140625,2297.435868643902,BUY,2021-11-03,2023-03-30,7796348.339794367,7781508.512456304,220.99831913436213,positive
106,2023-03-29,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.027371962031071284,1,0,completed,2023-03-30,4926.39990234375,-2297.435868643902,SELL,2021-11-03,2023-03-30,7796348.339794367,7781508.512456304,220.99831913436213,positive
107,2023-04-13,entry,buy,Buy because the long-term trend is up (Close=5135.60 > SMA(100)=5120.00) and there were 1 consecutive negative return days (threshold n=1).,-0.002040380054943336,0,1,completed,2023-04-14,5143.39990234375,2125.2885258614383,BUY,2023-04-14,2023-04-20,-225280.58374131247,-246917.7207503072,-2.259139415113031,negative
108,2023-04-19,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.008468328122029467,1,0,completed,2023-04-20,5037.39990234375,-2125.2885258614383,SELL,2023-04-14,2023-04-20,-225280.58374131247,-246917.7207503072,-2.259139415113031,negative
109,2023-06-08,entry,buy,Buy because the long-term trend is up (Close=5554.00 > SMA(100)=4984.30) and there were 1 consecutive negative return days (threshold n=1).,-0.0012947196755421775,0,1,completed,2023-06-09,5603.5,1922.9492485143896,BUY,2023-06-09,2023-12-15,4266062.907829174,4240246.352693244,39.37117078596024,positive
110,2023-12-14,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.03773260529211209,1,0,completed,2023-12-15,7822.0,-1922.9492485143896,SELL,2023-06-09,2023-12-15,4266062.907829174,4240246.352693244,39.37117078596024,positive
111,2024-01-16,entry,buy,Buy because the long-term trend is up (Close=8032.20 > SMA(100)=7911.43) and there were 1 consecutive negative return days (threshold n=1).,-0.0014669075941695642,0,1,completed,2024-01-17,7998.500000000001,1831.1662811754984,BUY,2024-01-17,2024-08-09,3958065.916760838,3924814.683844113,26.79922668354025,positive
112,2024-08-08,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,0.007402032736271824,2,0,completed,2024-08-09,10160.0,-1831.1662811754984,SELL,2024-01-17,2024-08-09,3958065.916760838,3924814.683844113,26.79922668354025,positive
113,2024-12-10,entry,buy,Buy because the long-term trend is up (Close=10099.00 > SMA(100)=9627.06) and there were 1 consecutive negative return days (threshold n=1).,-0.015442547291979913,0,1,completed,2024-12-11,10132.400390625,1825.6132400197457,BUY,2024-12-11,2025-03-27,-653205.8435394088,-689548.3263084819,-3.728975215948876,negative
114,2025-03-26,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.00680345135993643,0,1,completed,2025-03-27,9774.599609375,-1825.6132400197457,SELL,2024-12-11,2025-03-27,-653205.8435394088,-689548.3263084819,-3.728975215948876,negative
115,2025-07-07,entry,buy,Buy because the long-term trend is up (Close=10107.70 > SMA(100)=9620.48) and there were 1 consecutive negative return days (threshold n=1).,-0.016358785940761345,0,1,completed,2025-07-08,10173.7001953125,1759.232749029572,BUY,2025-07-08,2025-11-17,809774.4907781658,773168.903162583,4.320456168225202,positive
116,2025-11-14,exit,sell,Sell because price stayed below SMA(100) for 4 consecutive days (threshold m=4).,-0.005917939933217431,0,2,completed,2025-11-17,10634.0,-1759.232749029572,SELL,2025-07-08,2025-11-17,809774.4907781658,773168.903162583,4.320456168225202,positive
117,2025-11-21,entry,buy,Buy because the long-term trend is up (Close=10922.90 > SMA(100)=10797.25) and there were 1 consecutive negative return days (threshold n=1).,-0.005173165357625131,0,1,completed,2025-11-24,10894.7001953125,1695.182323081802,BUY,,,,,,
